"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,2000,16-10-2018 04:25:pm,26-10-2018 07:00:pm,Financial Evaluation,GEM/2018/B/105690,https://bidplus.gem.gov.in/showbidDocument/751080,751080
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1500,16-10-2018 04:33:pm,26-10-2018 07:00:pm,Not Evaluated,GEM/2018/B/105703,https://bidplus.gem.gov.in/showbidDocument/751178,751178
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,8580,16-10-2018 04:59:pm,26-10-2018 07:00:pm,Bid Award,GEM/2018/B/105746,https://bidplus.gem.gov.in/showbidDocument/751493,751493
"Ministry Of Defence
Department Of Defence
Cwe Bathinda N/a","Power Cable For Direct Burial Xlpe Ugac Cable,power Cable For Direct Burial Xlpe Ugac Cable,power Ca",1077,15-10-2018 02:08:pm,26-10-2018 06:00:pm,Bid Award,GEM/2018/B/104783,https://bidplus.gem.gov.in/showbidDocument/744101,744101
"Ministry Of Steel
Na
Kirandul Complex N/a","Pvc Aluminium Cable,power Cable For Direct Burial Xlpe Ugac Cable,power Cable For Direct Burial Xlp",12500,14-10-2018 04:24:pm,26-10-2018 04:00:pm,Financial Evaluation,GEM/2018/B/104447,https://bidplus.gem.gov.in/showbidDocument/741497,741497
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,2000,16-10-2018 11:32:am,26-10-2018 02:00:pm,Bid Award,GEM/2018/B/105331,https://bidplus.gem.gov.in/showbidDocument/748364,748364
"Ministry Of Home Affairs
Central Armed Police Forces
Qm Branch Indo Tibetan Border Police (itbp)",Power Cable For Direct Burial Xlpe Ugac Cable,270,16-10-2018 10:29:am,26-10-2018 01:00:pm,Bid Award,GEM/2018/B/105231,https://bidplus.gem.gov.in/showbidDocument/747622,747622
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,16-10-2018 10:20:am,26-10-2018 01:00:pm,Financial Evaluation,GEM/2018/B/105235,https://bidplus.gem.gov.in/showbidDocument/747657,747657
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,16-10-2018 10:55:am,26-10-2018 01:00:pm,Financial Evaluation,GEM/2018/B/105275,https://bidplus.gem.gov.in/showbidDocument/747958,747958
"Ministry Of Railways
Na
Kharagpur N/a",Power Cable For Direct Burial Xlpe Ugac Cable,5000,12-10-2018 03:02:pm,26-10-2018 11:00:am,Bid Award,GEM/2018/B/103645,https://bidplus.gem.gov.in/showbidDocument/735435,735435
"Ministry Of Railways
Na
Kharagpur N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,15-10-2018 03:43:pm,26-10-2018 11:00:am,Bid Award,GEM/2018/B/104886,https://bidplus.gem.gov.in/showbidDocument/744913,744913
"Ministry Of Railways
Na
Head Quarter N/a",Power Cable For Direct Burial Xlpe Ugac Cable,670,04-10-2018 04:20:pm,25-10-2018 01:00:pm,Bid Award,GEM/2018/B/98028,https://bidplus.gem.gov.in/showbidDocument/692672,692672
"Ministry Of Power
Na
Buying Division N/a",Power Cable For Direct Burial Xlpe Ugac Cable,5000,12-10-2018 10:09:am,25-10-2018 11:00:am,Financial Evaluation,GEM/2018/B/102007,https://bidplus.gem.gov.in/showbidDocument/722814,722814
"Ministry Of Defence
Department Of Defence Production And Supply
Material Management Indian Ordnance Factories",Power Cable For Direct Burial Xlpe Ugac Cable,1000,10-10-2018 05:10:pm,25-10-2018 10:00:am,Bid Award,GEM/2018/B/101354,https://bidplus.gem.gov.in/showbidDocument/717823,717823
"Ministry Of Defence
Department Of Defence
118 Engineer Regiment N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1950,14-10-2018 02:12:pm,24-10-2018 05:00:pm,Bid Award,GEM/2018/B/104441,https://bidplus.gem.gov.in/showbidDocument/741455,741455
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,400,13-10-2018 12:48:pm,24-10-2018 10:00:am,Bid Award,GEM/2018/B/104192,https://bidplus.gem.gov.in/showbidDocument/739572,739572
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,4000,13-10-2018 06:34:pm,23-10-2018 09:00:pm,Bid Award,GEM/2018/B/104355,https://bidplus.gem.gov.in/showbidDocument/740797,740797
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,500,13-10-2018 06:40:pm,23-10-2018 09:00:pm,Bid Award,GEM/2018/B/104359,https://bidplus.gem.gov.in/showbidDocument/740825,740825
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,4000,13-10-2018 05:17:pm,23-10-2018 08:00:pm,Bid Award,GEM/2018/B/104328,https://bidplus.gem.gov.in/showbidDocument/740601,740601
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,3000,13-10-2018 05:24:pm,23-10-2018 08:00:pm,Bid Award,GEM/2018/B/104330,https://bidplus.gem.gov.in/showbidDocument/740615,740615
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,13-10-2018 05:50:pm,23-10-2018 08:00:pm,Bid Award,GEM/2018/B/104342,https://bidplus.gem.gov.in/showbidDocument/740699,740699
"Ministry Of Railways
Na
Mdu N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,11-10-2018 04:12:pm,23-10-2018 02:00:pm,Bid Award,GEM/2018/B/102822,https://bidplus.gem.gov.in/showbidDocument/729191,729191
"Ministry Of Railways
Na
Construction N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1730,12-10-2018 12:18:pm,23-10-2018 11:00:am,Technical Evaluation,GEM/2018/B/103448,https://bidplus.gem.gov.in/showbidDocument/733874,733874
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,500,11-10-2018 04:58:pm,23-10-2018 10:00:am,Bid Award,GEM/2018/B/102957,https://bidplus.gem.gov.in/showbidDocument/730199,730199
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,600,11-10-2018 05:04:pm,23-10-2018 10:00:am,Bid Award,GEM/2018/B/102981,https://bidplus.gem.gov.in/showbidDocument/730374,730374
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,2675,11-10-2018 05:15:pm,23-10-2018 10:00:am,Bid Award,GEM/2018/B/102999,https://bidplus.gem.gov.in/showbidDocument/730507,730507
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,2800,11-10-2018 05:38:pm,23-10-2018 10:00:am,Bid Award,GEM/2018/B/103037,https://bidplus.gem.gov.in/showbidDocument/730780,730780
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,11-10-2018 05:53:pm,23-10-2018 10:00:am,Bid Award,GEM/2018/B/103061,https://bidplus.gem.gov.in/showbidDocument/730948,730948
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,3000,11-10-2018 06:03:pm,23-10-2018 10:00:am,Financial Evaluation,GEM/2018/B/103074,https://bidplus.gem.gov.in/showbidDocument/731046,731046
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,400,12-10-2018 10:56:am,23-10-2018 10:00:am,Technical Evaluation,GEM/2018/B/103079,https://bidplus.gem.gov.in/showbidDocument/731088,731088
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,12-10-2018 10:32:am,23-10-2018 10:00:am,Bid Award,GEM/2018/B/103259,https://bidplus.gem.gov.in/showbidDocument/732453,732453
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,4270,12-10-2018 10:40:am,23-10-2018 10:00:am,Bid Award,GEM/2018/B/103264,https://bidplus.gem.gov.in/showbidDocument/732488,732488
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,3000,12-10-2018 10:47:am,23-10-2018 10:00:am,Bid Award,GEM/2018/B/103274,https://bidplus.gem.gov.in/showbidDocument/732558,732558
"Ministry Of Railways
Northern Railway
Baroda House Hq Store Branch Stores",Power Cable For Direct Burial Xlpe Ugac Cable,8000,09-10-2018 05:42:pm,22-10-2018 08:00:pm,Technical Evaluation,GEM/2018/B/101439,https://bidplus.gem.gov.in/showbidDocument/718474,718474
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,500,11-10-2018 05:07:pm,22-10-2018 08:00:pm,Financial Evaluation,GEM/2018/B/102989,https://bidplus.gem.gov.in/showbidDocument/730430,730430
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,2700,29-10-2018 05:58:am,02-11-2018 05:00:pm,RA Award,GEM/2018/B/102883,https://bidplus.gem.gov.in/showbidDocument/729667,729667
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,11-10-2018 04:33:pm,22-10-2018 07:00:pm,Technical Evaluation,GEM/2018/B/102910,https://bidplus.gem.gov.in/showbidDocument/729870,729870
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,500,11-10-2018 04:40:pm,22-10-2018 07:00:pm,Technical Evaluation,GEM/2018/B/102925,https://bidplus.gem.gov.in/showbidDocument/729975,729975
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1500,11-10-2018 04:52:pm,22-10-2018 07:00:pm,Technical Evaluation,GEM/2018/B/102953,https://bidplus.gem.gov.in/showbidDocument/730171,730171
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,2400,11-10-2018 04:59:pm,22-10-2018 07:00:pm,RA Award,GEM/2018/B/102971,https://bidplus.gem.gov.in/showbidDocument/730304,730304
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,11-10-2018 05:16:pm,22-10-2018 06:00:pm,Not Evaluated,GEM/2018/B/103000,https://bidplus.gem.gov.in/showbidDocument/730514,730514
"Pmo
Na
Purchase Unit - I N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,10-10-2018 12:31:pm,22-10-2018 01:00:pm,RA Award,GEM/2018/B/101794,https://bidplus.gem.gov.in/showbidDocument/721162,721162
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,2000,11-10-2018 10:15:am,22-10-2018 01:00:pm,Not Evaluated,GEM/2018/B/102400,https://bidplus.gem.gov.in/showbidDocument/725887,725887
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,500,11-10-2018 10:56:am,22-10-2018 01:00:pm,Not Evaluated,GEM/2018/B/102444,https://bidplus.gem.gov.in/showbidDocument/726209,726209
"Ministry Of Agriculture And Farmers Welfare
Department Of Agricultural Research And Education (dare)
Cprs Gwalior Indian Council Of Agricultural Research (icar)",Power Cable For Direct Burial Xlpe Ugac Cable,700,24-10-2018 03:32:am,26-10-2018 03:00:pm,Bid Award,GEM/2018/RA/314,https://bidplus.gem.gov.in/showdirectradocumentPdf/709948,
"Ministry Of Defence
Department Of Defence
Ce Af Allahabad N/a",Power Cable For Direct Burial Xlpe Ugac Cable,2000,10-10-2018 01:10:pm,22-10-2018 12:00:pm,Bid Award,GEM/2018/B/101855,https://bidplus.gem.gov.in/showbidDocument/721638,721638
"Ministry Of Railways
Na
Howrah Division N/a",Power Cable For Direct Burial Xlpe Ugac Cable,300,06-10-2018 03:24:pm,22-10-2018 11:00:am,Technical Evaluation,GEM/2018/B/98043,https://bidplus.gem.gov.in/showbidDocument/692784,692784
"Ministry Of Railways
Na
Howrah Division N/a",Power Cable For Direct Burial Xlpe Ugac Cable,2300,08-10-2018 11:45:am,22-10-2018 11:00:am,Technical Evaluation,GEM/2018/B/98244,https://bidplus.gem.gov.in/showbidDocument/694282,694282
"Ministry Of Railways
Na
Howrah Division N/a",Power Cable For Direct Burial Xlpe Ugac Cable,500,18-12-2018 03:41:am,22-12-2018 04:00:pm,Not Evaluated,GEM/2018/B/98367,https://bidplus.gem.gov.in/showbidDocument/695213,695213
"Ministry Of Defence
Department Of Defence
Hq Meg N/a",Power Cable For Direct Burial Xlpe Ugac Cable,250,10-10-2018 01:03:pm,22-10-2018 11:00:am,RA Award,GEM/2018/B/101703,https://bidplus.gem.gov.in/showbidDocument/720469,720469
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,500,11-10-2018 05:29:pm,22-10-2018 11:00:am,Financial Evaluation,GEM/2018/B/103020,https://bidplus.gem.gov.in/showbidDocument/730654,730654
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,200,11-10-2018 05:52:pm,22-10-2018 11:00:am,Technical Evaluation,GEM/2018/B/103060,https://bidplus.gem.gov.in/showbidDocument/730941,730941
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,500,11-10-2018 05:36:pm,22-10-2018 10:00:am,Technical Evaluation,GEM/2018/B/103035,https://bidplus.gem.gov.in/showbidDocument/730766,730766
"Ministry Of Agriculture And Farmers Welfare
Department Of Agricultural Research And Education (dare)
Administration Indian Council Of Agricultural Research (icar)",Power Cable For Direct Burial Xlpe Ugac Cable,100,10-10-2018 03:38:pm,20-10-2018 06:00:pm,Bid Award,GEM/2018/B/100885,https://bidplus.gem.gov.in/showbidDocument/714211,714211
"Ministry Of Agriculture And Farmers Welfare
Department Of Agricultural Research And Education (dare)
Administration Indian Council Of Agricultural Research (icar)",Power Cable For Direct Burial Xlpe Ugac Cable,400,10-10-2018 03:35:pm,20-10-2018 06:00:pm,Bid Award,GEM/2018/B/100917,https://bidplus.gem.gov.in/showbidDocument/714470,714470
"Ministry Of Railways
Na
Stores-hq N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,10-10-2018 03:52:pm,20-10-2018 06:00:pm,Bid Award,GEM/2018/B/102061,https://bidplus.gem.gov.in/showbidDocument/723241,723241
"Ministry Of Railways
Na
Gkpd N/a",Power Cable For Direct Burial Xlpe Ugac Cable,2000,09-10-2018 05:30:pm,20-10-2018 11:00:am,Bid Award,GEM/2018/B/101433,https://bidplus.gem.gov.in/showbidDocument/718425,718425
"Ministry Of Steel
Na
Kirandul Complex N/a",Power Cable For Direct Burial Xlpe Ugac Cable,3000,27-11-2018 03:26:am,29-11-2018 03:00:pm,Bid Award,GEM/2018/RA/198,https://bidplus.gem.gov.in/showdirectradocumentPdf/695654,
"Ministry Of Railways
Na
Drm/adi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,4680,08-10-2018 04:29:pm,19-10-2018 11:00:am,Technical Evaluation,GEM/2018/B/100238,https://bidplus.gem.gov.in/showbidDocument/709297,709297
"Ministry Of Railways
Na
Drm/adi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,8450,08-10-2018 04:28:pm,19-10-2018 11:00:am,Technical Evaluation,GEM/2018/B/100270,https://bidplus.gem.gov.in/showbidDocument/709528,709528
"Ministry Of Defence
Department Of Defence
Cwe Utility Delhi Cantt N/a",Power Cable For Direct Burial Xlpe Ugac Cable,500,08-10-2018 04:52:pm,18-10-2018 07:00:pm,Bid Award,GEM/2018/B/98084,https://bidplus.gem.gov.in/showbidDocument/693085,693085
"Ministry Of Defence
Department Of Defence Production And Supply
Kanpur Hindustan Aeronautics Limited (hal)",Power Cable For Direct Burial Xlpe Ugac Cable,2000,13-11-2018 04:19:am,17-11-2018 04:00:pm,RA Award,GEM/2018/B/95689,https://bidplus.gem.gov.in/showbidDocument/674857,674857
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1500,06-10-2018 06:07:pm,17-10-2018 12:00:pm,Technical Evaluation,GEM/2018/B/99888,https://bidplus.gem.gov.in/showbidDocument/706707,706707
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,06-10-2018 06:11:pm,17-10-2018 11:00:am,Technical Evaluation,GEM/2018/B/99892,https://bidplus.gem.gov.in/showbidDocument/706735,706735
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,500,06-10-2018 06:16:pm,17-10-2018 11:00:am,Technical Evaluation,GEM/2018/B/99895,https://bidplus.gem.gov.in/showbidDocument/706756,706756
"Ministry Of Urban Development
Na
Ee Elect Pwed-ii Central Public Works Department (cpwd)",Power Cable For Direct Burial Xlpe Ugac Cable,10000,05-10-2018 05:59:pm,16-10-2018 08:00:pm,Bid Award,GEM/2018/B/99050,https://bidplus.gem.gov.in/showbidDocument/700330,700330
"Ministry Of Urban Development
Na
Rmlhed Ae P Central Public Works Department (cpwd)","Power Cable For Direct Burial Xlpe Ugac Cable,power Cable For Direct Burial Xlpe Ugac Cable",500,06-10-2018 12:25:pm,16-10-2018 04:00:pm,Technical Evaluation,GEM/2018/B/99612,https://bidplus.gem.gov.in/showbidDocument/704558,704558
"Ministry Of Urban Development
Na
Rmlhed Ae P Central Public Works Department (cpwd)",Power Cable For Direct Burial Xlpe Ugac Cable,500,06-10-2018 12:28:pm,16-10-2018 04:00:pm,Technical Evaluation,GEM/2018/B/99618,https://bidplus.gem.gov.in/showbidDocument/704600,704600
"Ministry Of Urban Development
Na
Rmlhed Ae P Central Public Works Department (cpwd)",Power Cable For Direct Burial Xlpe Ugac Cable,500,06-10-2018 12:32:pm,16-10-2018 04:00:pm,Technical Evaluation,GEM/2018/B/99669,https://bidplus.gem.gov.in/showbidDocument/704971,704971
"Ministry Of Urban Development
Na
Rmlhed Ae P Central Public Works Department (cpwd)",Power Cable For Direct Burial Xlpe Ugac Cable,500,06-10-2018 12:38:pm,16-10-2018 04:00:pm,Technical Evaluation,GEM/2018/B/99678,https://bidplus.gem.gov.in/showbidDocument/705034,705034
"Ministry Of Railways
Na
Lucknow N/a",Power Cable For Direct Burial Xlpe Ugac Cable,2750,12-11-2018 06:03:am,16-11-2018 06:30:pm,RA Award,GEM/2018/B/97420,https://bidplus.gem.gov.in/showbidDocument/688122,688122
"Ministry Of Railways
Na
Ambala Central Organisation For Railway Electrification (core)",Power Cable For Direct Burial Xlpe Ugac Cable,12000,05-10-2018 06:28:pm,16-10-2018 10:00:am,RA Award,GEM/2018/B/96926,https://bidplus.gem.gov.in/showbidDocument/684286,684286
"Ministry Of Railways
Na
Ambala Central Organisation For Railway Electrification (core)",Power Cable For Direct Burial Xlpe Ugac Cable,2808,24-10-2018 03:38:am,29-10-2018 03:00:pm,RA Award,GEM/2018/B/97487,https://bidplus.gem.gov.in/showbidDocument/688612,688612
"Chhattisgarh
Public Works Department Chhattisgarh
Raipur E&m Division Raipur N/a","Power Cable For Direct Burial Xlpe Ugac Cable,power Cable For Direct Burial Xlpe Ugac Cable",550,05-10-2018 06:40:pm,15-10-2018 09:00:pm,Bid Award,GEM/2018/B/99431,https://bidplus.gem.gov.in/showbidDocument/703207,703207
"Ministry Of Railways
Na
Pcmm Ncr N/a",Power Cable For Direct Burial Xlpe Ugac Cable,2000,04-10-2018 10:38:am,15-10-2018 04:00:pm,Bid Award,GEM/2018/B/97991,https://bidplus.gem.gov.in/showbidDocument/692392,692392
"Ministry Of Defence
Department Of Defence
Logistics Section N/a",Power Cable For Direct Burial Xlpe Ugac Cable,100,04-10-2018 12:15:pm,15-10-2018 03:00:pm,Bid Award,GEM/2018/B/98149,https://bidplus.gem.gov.in/showbidDocument/693582,693582
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,2500,29-10-2018 06:32:am,02-11-2018 06:00:pm,Not Evaluated,GEM/2018/B/98903,https://bidplus.gem.gov.in/showbidDocument/699189,699189
"Ministry Of Defence
Department Of Defence
Sbso Cwe Jrc N/a",Power Cable For Direct Burial Xlpe Ugac Cable,300,05-10-2018 12:58:pm,15-10-2018 03:00:pm,RA Award,GEM/2018/B/98932,https://bidplus.gem.gov.in/showbidDocument/699427,699427
"Ministry Of Railways
Na
Lucknow N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1800,02-11-2018 07:17:am,05-11-2018 07:00:pm,Financial Evaluation,GEM/2018/RA/99,https://bidplus.gem.gov.in/showdirectradocumentPdf/684846,
"Ministry Of Information And Broadcasting
Na
Air Project Prasar Bharati Broadcasting Corporation Of India",Power Cable For Direct Burial Xlpe Ugac Cable,100,04-10-2018 01:47:pm,15-10-2018 11:00:am,RA Award,GEM/2018/B/98272,https://bidplus.gem.gov.in/showbidDocument/694499,694499
"Ministry Of Railways
Na
Mas N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1400,03-10-2018 10:30:am,15-10-2018 10:00:am,RA Award,GEM/2018/B/97179,https://bidplus.gem.gov.in/showbidDocument/686281,686281
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,03-10-2018 12:09:pm,15-10-2018 10:00:am,RA Award,GEM/2018/B/97275,https://bidplus.gem.gov.in/showbidDocument/687023,687023
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,250,29-11-2018 05:34:am,03-12-2018 05:00:pm,Not Evaluated,GEM/2018/B/97287,https://bidplus.gem.gov.in/showbidDocument/687128,687128
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,03-10-2018 12:25:pm,15-10-2018 10:00:am,Bid Award,GEM/2018/B/97304,https://bidplus.gem.gov.in/showbidDocument/687247,687247
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,8450,03-10-2018 12:35:pm,15-10-2018 10:00:am,Bid Award,GEM/2018/B/97316,https://bidplus.gem.gov.in/showbidDocument/687331,687331
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,6000,03-10-2018 12:41:pm,15-10-2018 10:00:am,Bid Award,GEM/2018/B/97331,https://bidplus.gem.gov.in/showbidDocument/687436,687436
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,2800,03-10-2018 12:51:pm,15-10-2018 10:00:am,Bid Award,GEM/2018/B/97347,https://bidplus.gem.gov.in/showbidDocument/687555,687555
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,03-10-2018 12:58:pm,15-10-2018 10:00:am,Bid Award,GEM/2018/B/97362,https://bidplus.gem.gov.in/showbidDocument/687667,687667
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1200,03-10-2018 01:03:pm,15-10-2018 10:00:am,Bid Award,GEM/2018/B/97378,https://bidplus.gem.gov.in/showbidDocument/687793,687793
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1400,03-10-2018 01:10:pm,15-10-2018 10:00:am,Bid Award,GEM/2018/B/97386,https://bidplus.gem.gov.in/showbidDocument/687856,687856
"Madhya Pradesh
Urban Development And Environment Department
Electrical And Jal Praday Shakha E-nagar Palika Government Of Madhya Pradesh",Power Cable For Direct Burial Xlpe Ugac Cable,500,04-10-2018 03:36:pm,15-10-2018 09:00:am,Financial Evaluation,GEM/2018/B/98383,https://bidplus.gem.gov.in/showbidDocument/695332,695332
"Ministry Of Railways
Na
Stores-hq N/a",Power Cable For Direct Burial Xlpe Ugac Cable,20000,16-10-2018 05:42:am,20-10-2018 05:30:pm,RA Award,GEM/2018/B/97817,https://bidplus.gem.gov.in/showbidDocument/691076,691076
"Ministry Of Railways
Na
Stores-hq N/a",Power Cable For Direct Burial Xlpe Ugac Cable,2500,15-10-2018 05:19:am,19-10-2018 05:00:pm,RA Award,GEM/2018/B/97824,https://bidplus.gem.gov.in/showbidDocument/691125,691125
"Ministry Of Railways
Na
Stores-hq N/a",Power Cable For Direct Burial Xlpe Ugac Cable,18750,16-10-2018 06:26:am,20-10-2018 07:15:pm,RA Award,GEM/2018/B/96879,https://bidplus.gem.gov.in/showbidDocument/683922,683922
"Ministry Of Railways
Na
Stores-hq N/a",Power Cable For Direct Burial Xlpe Ugac Cable,46035,16-10-2018 06:21:am,20-10-2018 07:45:pm,Not Evaluated,GEM/2018/B/96887,https://bidplus.gem.gov.in/showbidDocument/683992,683992
"Ministry Of Railways
Na
Howrah Division N/a",Power Cable For Direct Burial Xlpe Ugac Cable,200,02-10-2018 02:30:pm,12-10-2018 05:00:pm,Financial Evaluation,GEM/2018/B/89641,https://bidplus.gem.gov.in/showbidDocument/631499,631499
"Ministry Of Railways
Na
Howrah Division N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,29-10-2018 01:37:am,02-11-2018 01:00:pm,Not Evaluated,GEM/2018/B/89093,https://bidplus.gem.gov.in/showbidDocument/627621,627621
"Ministry Of Railways
Na
Howrah Division N/a",Power Cable For Direct Burial Xlpe Ugac Cable,500,02-10-2018 01:15:pm,12-10-2018 04:00:pm,RA Award,GEM/2018/B/89588,https://bidplus.gem.gov.in/showbidDocument/631128,631128
"Ministry Of Railways
Na
Howrah Division N/a",Power Cable For Direct Burial Xlpe Ugac Cable,500,02-10-2018 01:03:pm,12-10-2018 03:00:pm,RA Award,GEM/2018/B/89199,https://bidplus.gem.gov.in/showbidDocument/628384,628384
"Ministry Of Defence
Department Of Defence
Cwe Af Bhisiana N/a","Power Cable For Direct Burial Xlpe Ugac Cable,power Cable For Direct Burial Xlpe Ugac Cable,power Ca",300,01-10-2018 01:23:pm,12-10-2018 03:00:pm,RA Award,GEM/2018/B/96373,https://bidplus.gem.gov.in/showbidDocument/680128,680128
"Ministry Of Defence
Department Of Defence
Cwe Af Bhisiana N/a",Power Cable For Direct Burial Xlpe Ugac Cable,20,01-10-2018 01:55:pm,12-10-2018 03:00:pm,RA Award,GEM/2018/B/96430,https://bidplus.gem.gov.in/showbidDocument/680562,680562
"Ministry Of Shipping
Na
Consignee Indian Maritime University",Power Cable For Direct Burial Xlpe Ugac Cable,350,28-09-2018 10:56:am,12-10-2018 01:00:pm,RA Award,GEM/2018/B/94223,https://bidplus.gem.gov.in/showbidDocument/664301,664301
"Ministry Of Railways
Na
Howrah Division N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,01-10-2018 05:58:pm,12-10-2018 11:00:am,RA Award,GEM/2018/B/89796,https://bidplus.gem.gov.in/showbidDocument/632640,632640
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1400,01-10-2018 06:45:pm,12-10-2018 11:00:am,Financial Evaluation,GEM/2018/B/96876,https://bidplus.gem.gov.in/showbidDocument/683901,683901
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1500,01-10-2018 06:55:pm,12-10-2018 11:00:am,Technical Evaluation,GEM/2018/B/96883,https://bidplus.gem.gov.in/showbidDocument/683964,683964
